listing_link,latitude,longitude
https://www.airbnb.com/rooms/886825989925540812?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221010_P3uzYm5SqhLv-fxS&previous_page_section_name=1000&federated_search_id=15093de5-8a7d-4f63-8f72-e5bfb24a2af0,,
https://www.airbnb.com/rooms/741275292377686815?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P34Bz_lX1nC0inCV&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,22.36298,91.82796
https://www.airbnb.com/rooms/46789946?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-21&source_impression_id=p3_1718221012_P3Ru5ryn0XNSs5_c&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,22.3669,91.8291
https://www.airbnb.com/rooms/33146710?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-23&source_impression_id=p3_1718221012_P3F7Jp8rB150AQkI&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,22.37806,91.85498
https://www.airbnb.com/rooms/948148933560648885?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P3xzzeb9LoMesmlN&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,22.3563,91.8107
https://www.airbnb.com/rooms/36290021?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221012_P382M230N1Xat2Hg&previous_page_section_name=1000&federated_search_id=a5fc4b6f-9e09-4174-be86-9e7b153c49bb,22.34829,91.81825
https://www.airbnb.com/rooms/838409736594617593?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223037_P3Ss4Ao__AH501-Z&previous_page_section_name=1000&federated_search_id=d5b15476-0204-48f5-80b0-938fc87dfbab,23.74342,90.4266
https://www.airbnb.com/rooms/806735946921169420?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223040_P3qhBAvEgrWfjOyN&previous_page_section_name=1000&federated_search_id=7b4074e5-c71a-4496-9eac-c7193e1aa087,23.7463,90.42755
https://www.airbnb.com/rooms/1060738834382946548?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718223042_P3d--vHBtQ0AKP0q&previous_page_section_name=1000&federated_search_id=57b69c24-4e2a-4e7d-8287-aa48302b4143,23.7522,90.4143
https://www.airbnb.com/rooms/42611763?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223055_P3OTRMl7n8meBJGc&previous_page_section_name=1000&federated_search_id=73cee819-1952-4b8c-8b6b-91683b59c668,23.8206,90.4274
https://www.airbnb.com/rooms/939911358194874327?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223058_P3qjZu4oiI3v8Mh-&previous_page_section_name=1000&federated_search_id=2dc055f5-4a39-4a0a-ad14-19a22df15daa,23.817352,90.431394
https://www.airbnb.com/rooms/636562610229698749?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3LvhvYtcC9Sxwcc&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,21.8158,90.1254
https://www.airbnb.com/rooms/1038694988487697554?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1793976396&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3XRf0PRIfRdulu0&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,22.6552,89.778
https://www.airbnb.com/rooms/51229698?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221288_P3lQun5SJhSWJOX9&previous_page_section_name=1000&federated_search_id=9e6d271e-bdc4-4057-98cd-7da972aa2369,22.77792,89.70845
https://www.airbnb.com/rooms/646727141805020398?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221289_P3kak5Kov7NpzXoD&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8156,90.1385
https://www.airbnb.com/rooms/817980115272663006?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3Z3C_V_CYhNXB0X&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,22.70203,90.3752
https://www.airbnb.com/rooms/790532793741346287?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1553133611&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P30GK9i31fUwftbE&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,22.7364,90.8685
https://www.airbnb.com/rooms/773906013370230186?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1539154376&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P34r5SYweGr2wIJv&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,22.69662,90.36086
https://www.airbnb.com/rooms/733772959582894108?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1505552656&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718221290_P3CUE-luaDDnQWzt&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,22.6958,90.3614
https://www.airbnb.com/rooms/663004287409337202?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3B8lY3EQ6iulg82&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8151,90.122
https://www.airbnb.com/rooms/636567375873401024?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P370-zTnIkotTZzf&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8165,90.1329
https://www.airbnb.com/rooms/646727034315372533?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3kUH38ZQezf15m7&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8156,90.1385
https://www.airbnb.com/rooms/854104320006970758?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1613173130&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3hRrjuHXdpWAAHv&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,22.67112,89.74728
https://www.airbnb.com/rooms/647661407016778904?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3tYjAYv9LoJA0nY&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8154,90.1379
https://www.airbnb.com/rooms/636510683590819371?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P39u7W_-mg4QUK9q&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8159,90.1253
https://www.airbnb.com/rooms/636521912181177800?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3n--z2kgSPbCZND&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8158,90.1254
https://www.airbnb.com/rooms/636513892825733200?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3iXutDcXfuDBcIU&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8159,90.1254
https://www.airbnb.com/rooms/663021750315161768?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3L7-yk4G1HBNE2e&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8167,90.1238
https://www.airbnb.com/rooms/647702799647528151?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P35Jccf1bVfawmjX&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8156,90.138
https://www.airbnb.com/rooms/663036023259551092?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3vif2RaNXmd5B2C&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8168,90.1238
https://www.airbnb.com/rooms/637964889839166666?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221290_P3TZ38s5V_cQQ5Y5&previous_page_section_name=1000&federated_search_id=b602c5ad-ac6a-4064-97d9-38884de6f1cd,21.8187,90.121
https://www.airbnb.com/rooms/43391797?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3IQ5aLVPvQEuQbm&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.82626,90.10754
https://www.airbnb.com/rooms/663017541545565849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3udeCodqrHfvKQy&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8169,90.1236
https://www.airbnb.com/rooms/647684070585156265?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P31JUu-QVCbITcXD&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8155,90.1382
https://www.airbnb.com/rooms/647670046577568427?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P36nWDYSL0p7Itqi&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8155,90.138
https://www.airbnb.com/rooms/647654879943153619?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3acOBkBKOni6cqx&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8154,90.1376
https://www.airbnb.com/rooms/647664014968761260?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3mhWVKxAS8sifZC&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8156,90.1381
https://www.airbnb.com/rooms/647673782538680311?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3sDxktddap6uglF&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8156,90.1377
https://www.airbnb.com/rooms/647676254525607072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3IuComH3Vb38vtf&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8155,90.1378
https://www.airbnb.com/rooms/636494585340572648?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3Z6JNqn5KU4BoHc&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8159,90.1252
https://www.airbnb.com/rooms/637968523420035101?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P34_J_KXLazEuuv4&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8187,90.121
https://www.airbnb.com/rooms/647691301558370319?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3KwPxyZt0MmsCiz&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8156,90.1379
https://www.airbnb.com/rooms/637959111045047008?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3ozxyAu8M22UQfn&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8187,90.121
https://www.airbnb.com/rooms/637960696986882603?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3T_K-SZ7fS0dSfv&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8187,90.121
https://www.airbnb.com/rooms/647694390893009326?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3-9vMbVxHOouHIy&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8153,90.1379
https://www.airbnb.com/rooms/636550148188676215?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3FgLJjf2TFsusYu&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8158,90.1253
https://www.airbnb.com/rooms/647697114546083876?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3HQKthWHlkYogkp&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8156,90.1385
https://www.airbnb.com/rooms/637950929924254583?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3ABS9BXDHefNhzq&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8185,90.1211
https://www.airbnb.com/rooms/637948858490040587?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221292_P3efmGf0YubenMD2&previous_page_section_name=1000&federated_search_id=fd9c7239-80f1-4ad8-b8dc-c07d58bb2118,21.8187,90.121
https://www.airbnb.com/rooms/636546653557064123?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3yNCEYhEve-rATA&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8157,90.1253
https://www.airbnb.com/rooms/663032046372621623?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3D22OQBEmu-7kv_&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8166,90.1239
https://www.airbnb.com/rooms/637955657337501011?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3MF6miBrgLPW65Q&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8187,90.121
https://www.airbnb.com/rooms/647679299938080788?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3CPCrW67GBpoBVM&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8156,90.1379
https://www.airbnb.com/rooms/663038304213075538?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3yPEvyW7hjQa4TB&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8167,90.1239
https://www.airbnb.com/rooms/637940546095472759?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221295_P3SY5jUH00DqX4Zt&previous_page_section_name=1000&federated_search_id=b45a926f-4270-4d5c-97b4-f99c07b0a3ab,21.8187,90.121
https://www.airbnb.com/rooms/966278176786631570?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221299_P38hlg0ysfDp76Nw&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.5793,89.9763
https://www.airbnb.com/rooms/50623777?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-29&check_out=2024-08-03&source_impression_id=p3_1718221299_P32KwZNh2uTXrv89&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.74146,90.10266
https://www.airbnb.com/rooms/52017203?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221299_P34gfXZouhc-PK7D&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.535523,89.868471
https://www.airbnb.com/rooms/39170133?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221299_P3XAyaFKv3wi_CuO&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.15782,90.11258
https://www.airbnb.com/rooms/46657875?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221299_P34K4CTeR__1LESQ&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.7442,90.09845
https://www.airbnb.com/rooms/1064066672767512152?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221299_P3d26ZX_DZDyW4XS&previous_page_section_name=1000&federated_search_id=f26a2cd2-7e17-4722-a448-29eebcb4c611,22.849169,89.859096
https://www.airbnb.com/rooms/1169061941595953413?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223063_P3dKCF2FuN6WxPpe&previous_page_section_name=1000&federated_search_id=6e8dc079-a184-41d6-afc3-1da2964d3e93,23.814352,90.433873
https://www.airbnb.com/rooms/1152972150764520095?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718223067_P3akmFhBBSumeaxQ&previous_page_section_name=1000&federated_search_id=5ff5dddb-bfe5-4b73-ad16-9108fd02c240,23.818177,90.431566
